-0.0480039526318531,0.102741084001891
-0.035277647837144,-0.0315941494521018
-0.0166851886167304,0.0209581134151221
-0.0778419363724755,-0.0673440628989791
-0.00980784789216772,0.00408255110295123
-0.0772245448636617,0.0540513750689021
-0.0367858051460727,0.114102977082643
-0.0339278140325246,0.0887859368734811
-0.0810460995506238,-0.0512226352527278
0.118569249740265,0.0654774802418808
0.125043519106852,0.0484247420159308
0.213083747202603,-0.102605943033968
-0.0156259628035213,-0.0880529904064711
0.0323250862810658,-0.0769523633978238
-0.000109592740928702,0.00729757844307155
0.17149305643567,-0.101711374819145
-0.0154802032508997,-0.00221997538603201
-0.00626337271852299,-0.0184058314168049
-0.0652753683211037,-0.0687681037714362
-0.0204076307678729,0.105733052587151
-0.0116557381157968,0.0213347912334368
0.053586144692367,-0.00421673944461819
0.0965811607386485,-0.00583921062671816
-0.0783625868931612,0.00724179660324811
0.0118813002970781,-0.0471859442553033
-0.00799532106962386,-0.0452367527139757
-0.0419273276087641,0.00623499569640416
0.00181566804039908,0.0605687990004207
-0.0390135524286918,0.0620494017441318
-0.0109681800506598,0.0996505856172936
0.0105829261622894,0.0297641815860863
0.0382972246248441,-0.037606970256442
0.0791045489940046,-0.0288600577527844
-0.0573892285487206,-0.145500650979765
-0.0893451230483866,0.0130599517228396
0.0566729191312271,-0.0547802542970219
-0.00727353277633201,0.106246679473644
-0.0234911733923841,0.200924306487338
0.0249814802790076,-0.0850554573027461
0.151606943754463,0.0262258779564233
0.0295366028478556,-0.0159568503897651
-0.0244510025805649,0.165576906751215
-0.0377697028794406,0.158274369722049
-0.0824101666878945,-0.0768648875817459
-0.00787880593748327,0.0852609400066609
-0.0566673217215168,0.0570529083660006
-0.116150305073235,-0.0379016894780592
-0.115781293119476,-0.113366217521947
0.0185728194219578,-0.0461201262230628
-0.0474255213325999,0.142545717785779
-0.0318139343003229,0.0108957570664053
-0.040226805877796,0.0174454583151621
-0.0350820738323185,0.0409974340427896
0.25591201387122,0.044269951058181
0.101852689311028,-0.0956617298408192
0.0154021430583663,0.0687047967990917
0.16546236752857,0.00229016935881679
0.00129570115923965,0.0404382115504052
-0.145743660898409,-0.192190514571593
-0.04903344534494,-0.0856847995018424
-0.00536702825542393,-0.00586434116396788
-0.0668110761040796,0.00149105489052183
-0.014563613194211,-0.130784478185014
-0.0797960248718916,-0.0805702547202435
0.313611354363295,-0.0013248516828493
0.0510955164390194,-0.16130089960356
0.00293936289897442,-0.00275989133427886
-0.130929101933899,-0.132527297113202
-0.0573944767800929,0.0489172212127564
-0.0888254541760962,0.112921141496692
